author	aid	normdate	birth	death	raw	hasbirth	hasdeath	hasdates	estimate	place-birth	place-death	country-birth	continent-birth	first-name	preposition-name	second-name	gender	viafid	vf_bi	vf_de	vf_bi_esti	vf_de_esti	birth_diff	death_diff	vf_cand_n	auname_viaf	redo	match_type	vf_validation
López de Ayala, Pedro	008g	14.5	1332	1407	Vitoria. 1332 - Calahorra. 1407 Poeta y cronista español. Miembro del Consejo de Regencia. Fue un poeta religioso ya que estuvo de canónigo en Toledo y Palencia.	1	1	1	0	Vitoria	Calahorra	España	Europa	Pedro		López de Ayala	M	61540163	1332	1407	False	False	0	0	1	Pedro Lopez Ayala, 1332 1407	1	exact	high
Marqués de Santillana	178g	14.5	1398	1458	Carrión de los Condes (Palencia). 1398 - Guadalajara. 1458 El primer escritor español que escribe sonetos al «itálico modo».	1	1	1	0	Condes (Palencia)	Guadalajara	España	Europa	Marqués de Santillana			M	39642259	1398	1458	False	False	0	0	5	Marques Santillana, 1398 1458		exact	high
Dueñas, Juan de	133g	15	1400	1460	Dueñas. Palencia. 1400 - 1460 Poeta.	1	1	1	0	Dueñas		España	Europa	Juan	de	Dueñas	M	84080272		1460	False	False		0	10	Juan Duenas 1460		exact	high
Mena, Juan de	357g	15	1411	1456	Córdoba. 1411 - Torrelaguna (Santander). 1456 Poeta. Estudió en Salamanca y en Roma. Amigo del Marqués de Santillana.	1	1	1	0	Córdoba	Torrelaguna (Santander)	España	Europa	Juan	de	Mena	M	9862287	1411	1456	False	False	0	0	2	Juan Mena, 1411 1456		exact	high
Vadillo, Juan	213g	15	XV	XV	Español. Siglo XV	0	0	0	0	Español		España	Europa	Juan		Vadillo	M	47150030622810961187	1970		False	False	570		2	Juan Vadillo, 1970 		exact	medium
Castillejo, Cristóbal de	292g	15.5	1492	1550	Ciudad Rodrigo. 1492 - Viena. 1550 Monje. Poeta español.	1	1	1	0	Ciudad Rodrigo	Viena	España	Europa	Cristóbal	de	Castillejo	M	100165227	1494	1550	False	False	2	0	8	Cristobal Castillejo, 1494 1550		exact	high
Padilla, Juan de	391g	15.5	1468	1520	Sevilla. 1468 - 1520 Poeta y monje cartujo.	1	1	1	0	Sevilla		España	Europa	Juan	de	Padilla	M	30888521	16	16	False	False	32	20	9	Juan Padilla, 16.. 16		exact	high
Ribera, Juan de	017g	15.5	XV	XVI	Ronda (Málaga). Siglos XV - XVI Poeta.	0	0	0	0	Ronda (Málaga)		España	Europa	Juan	de	Ribera	M	25406668	1532	1611	False	False	132	111	8	Juan Ribera, sant, ca. 1532 1611	1	exact	medium
Torquemada, Luis de	180g	15.5	XV	XVI	España. Siglos XV - XVI Poeta.	0	0	0	0	España		España	Europa	Luis	de	Torquemada	M												medium
Villegas, Antonio de	267g	15.5	XV	XVI	Medina del Campo (Valladolid). Siglos ¿XV-XVI? Muere hacia 1551. Poeta y escritor.	0	0	0	1	Medina del Campo (Valladolid)		España	Europa	Antonio	de	Villegas	M	113786236	1522	1578	False	False	122	78	7	Antonio Villegas 1522 1578		exact	medium
Arias Montano, Benito	002g	16	1527	1598	Fregenal de la Sierra (Badajoz). 1527 - Sevilla. 1598 Humanista, eclesiástico de la Orden de Santiago. Fue director de la Biblioteca del Escorial en tiempo de Felipe II	1	1	1	0	Fregenal de la Sierra (Badajoz)	Sevilla	España	Europa	Benito		Arias Montano	M	7399844	1527	1598	False	False	0	0	2	Benito Arias Montano, 1527 1598	1	exact	high
Arteaga, Juana de	179g	16	XVI	XVI	Siglo XVI. Poeta de gran mérito en su tiempo.	0	0	0	0					Juana	de	Arteaga	F												medium
Austria, Carlos de	419g	16	1545	1568	Valladolid. 1545 - Madrid. 1568 Hijo de Felipe II y María de Portugal	1	1	1	0	Valladolid	Madrid	España	Europa	Carlos	de	Austria	M	267415897	1685	1740	False	False	140	172	10	Carlos Austria, 1685 1740		exact	medium
Barahona de Soto, Luis	392g	16	1548	1595	Lucena, 1548 - Antequera, 1595 Primeros estudios con el humanista Juan de Vilches. Estudia en Granada la carrera de Medicina y ejerce como tal en Archidona.	1	1	1	0	Lucena	Antequera	España	Europa	Luis		Barahona de Soto	M	51697972	1548	1595	True	False	0	0	6	Luis Barahona Soto, 1548? 1595		exact	high
Beneyto, Miguel	453g	16	1565	1599	Valencia. 1560 al 1565 - 1599 Escritor. Poeta y dramaturgo. Ocupó cargos relacionados con la gobernación de la Ciudad.	1	1	1	0	Valencia		España	Europa	Miguel		Beneyto	M	182363488	1560	1599	True	False	5	0	2	Miguel Beneyto 1560? 1599		exact	high
Bermúdez, Fray Jerónimo	214g	16	1530	1599	Orense. 1530 - Madrid. 1599 Dramaturgo. Poeta. Dominico. Profesor de Teología en Salamanca. Escribió bajo el seudónimo de Antonio de Silva su obra Nise laureada, que trataba de la vida de Inés de Castro.	1	1	1	0	Orense	Madrid	España	Europa	Fray Jerónimo		Bermúdez	M												medium
Bermúdez, Pedro	380g	16	XVI	XVI	España. Siglo XVI Poeta.	0	0	0	0	España		España	Europa	Pedro		Bermúdez	M	22347923	1558	1605	False	False	58	105	6	Pedro Bermudez 1558 1605		exact	high
Cabrera, Cristóbal	176g	16	XVI	XVI	España. Siglo XVI Poeta.	0	0	0	0	España		España	Europa	Cristóbal		Cabrera	M	88852710	1515	1598	False	False	15	98	6	Cristobal Cabrera 1515 1598		exact	high
Camoens, Luis de	048g	16	1524	1580	Lisboa. 1524 - 1580	1	1	1	0	Lisboa		Portugal	Europa	Luis	de	Camoens	M	34454091	1524	1580	False	False	0	0	4	Luis Camoens, 1524 1580	1	exact	high
Castellanos, Juan de	020g	16	1522	1540	Alanís. Sevilla. 1522 - Tunja. 1607 Historiador, escritor y poeta español. Se fue a América hacia 1540 y ordenado sacerdote. Su Elegías de Varones Ilustres aunque la inició en prosa, la acabó componiendo en verso.	1	1	1	0	Alanís	Tunja	España	Europa	Juan	de	Castellanos	M	61800896	1522	1605	False	False	0	65	3	Juan Castellanos, 1522 1605	1	exact	high
Castro y Andrade, Isabel de	478g	16	1516	1595	Monforte de Lemos. Lugo. 1516 - 1595 Perteneció a la Academia de Isabel Clara Eugenia en Madrid.	1	1	1	0	Monforte de Lemos		España	Europa	Isabel	de	Castro y Andrade	M	307512811	1528	1582	False	False	12	13	2	Isabel Castro y Andrade, 1528 1582		exact	high
Cervantes de Salazar, Francisco o Juan	379g	16	1518	1575	Toledo. 1518 - México. 1575 Historiador español. Rector de la Universidad de México.	1	1	1	0	Toledo	México	España	Europa	Francisco o Juan		Cervantes de Salazar	M												medium
Coba Machicao, Carlos de la	231g	16	XVI	XVI	Cuba. Siglo XVI Militar y regidor.	0	0	0	0	Cuba		Cuba	América	Carlos	de la	Coba Machicao	M												medium
Codínez, Felipe	363g	16	XVI	XVI	España. Siglo XVI Poeta y dramaturgo.	0	0	0	0	España		España	Europa	Felipe		Codínez	M												medium
Crespi de Valldaura, Francisco	334g	16	XVI	XVI	Valencia. Siglo XVI Poeta.	0	0	0	0	Valencia		España	Europa	Francisco		Crespi de Valldaura	M												medium
Cáncer y Velasco, Jerónimo	043g	16	XVI	XVI	Barcelona. Siglo XVI - 1655 Dramaturgo, escritor y poeta.	0	0	0	0	Barcelona		España	Europa	Jerónimo		Cáncer y Velasco	M	100174943	1599	1655	True	False	99	155	5	Jeronimo Cancer y Velasco 1599? 1655	1	exact	high
Córdoba, Sebastián de	341g	16	XVI	XVI	Vecino de Úbeda. Jaén. Siglo XVI Poeta y escritor.	0	0	0	0	Vecino de Úbeda		España	Europa	Sebastián	de	Córdoba	M	218289674								Sebastián de Córdoba			high
Duque de Osuna y Conde de Ureña	375g	16	1537	1590	Pedro Téllez Girón 1537 - 1590 Pedro Téllez Girón Osuna. Sevilla. 1574- Madrid. 1624 Hijo del anterior.	1	1	1	0	Sevilla	Madrid	España	Europa	Duque de Osuna y Conde de Ureña			M												medium
Díaz de Ribas, Pedro	119g	16	XVI	XVI	España. Siglo XVI Poeta.	0	0	0	0	España		España	Europa	Pedro		Díaz de Ribas	M	51490799	1587	1653	False	True	87	153	2	Pedro Diaz Ribas 1587 1653?		exact	high
Enríquez de Guzmán, Feliciana	317g	16	XVI	XVI	Sevilla. Siglo XVI	0	0	0	0	Sevilla		España	Europa	Feliciana		Enríquez de Guzmán	F	79065684	1569	1644	False	False	69	144	6	Feliciana Enriquez Guzman 1569 1644		exact	high
Estazo, Baltasar de	093g	16	XVI	XVI	España. Siglo XVI Poeta.	0	0	0	0	España		España	Europa	Baltasar	de	Estazo	M												medium
Felipe II	338g	16	1527	1598	Valladolid. 1527 - El Escorial. 1598 Rey de España y Portugal. Hijo de Carlos I y de Isabel de Portugal.	1	1	1	0	Valladolid	El Escorial	España	Europa	Felipe II			M	88888342	1578	1621	False	False	51	23	10	Felipe III, koning van Spanje en Portugal, 1578 1621		wordpart	low
Ferreira de la Cerda, Bernarda	084g	16	1595	0	Oporto (Portugal). 1595	1	1	1	0	Oporto (Portugal)		Portugal	Europa	Bernarda		Ferreira de la Cerda	F	28765051	1595	1644	False	False	0	1744	1	Bernarda Ferreira la Cerda, 1595 1644	1	exact	high
Fray Damián de Cornejo	414g	16	XVI	XVI	Siglo XVI	0	0	0	0	Palencia		España	Europa	Fray Damián	de	Cornejo	M												medium
Fray Francisco de Castro	201g	16	1572	0	Valencia. 1572 Religioso, poeta y hermano de Guillén de Castro.	1	1	1	0	Valencia		España	Europa	Fray Francisco	de	Castro	M												medium
Fray Luis de León	011g	16	1528	1591	Belmonte (Cuenca). 1528 - Madrigal de las Altas Torres (Ávila). 1591 Aunque estudió en diversas universidades (Alcalá, Toledo) su persona está inseparablemente ligada a la ciudad de Salamanca. Uno de los grandes místicos de la poesía española.	1	1	1	0	Belmonte (Cuenca)		España	Europa	Fray Luis	de	León	M												medium
Fray Álvaro de Hinojosa y Carvajal	062g	16	XVI	XVI	España. Siglo XVI Poeta.	0	0	0	0	España		España	Europa	Fray Álvaro	de	Hinojosa y Carvajal	M												medium
García, Alonso	069g	16	XVI	XVI	España. Siglo XVI Poeta.	0	0	0	0	España		España	Europa	Alonso		García	M	32110832	1896	1952	False	False	396	452	10	Alonso Garcia, Amado, 1896 1952	1	exact	medium
Garrido de Villena, Francisco	450g	16	XVI	XVI	España. Siglo XVI Poeta.	0	0	0	0	España		España	Europa	Francisco		Garrido de Villena	M	304912634								Francisco Garrido de Villena			high
Gil Polo, Gaspar	278g	16	1540	1584	Valencia. 1540-1584 Escritor, poeta y notario	1	1	1	0	Valencia		España	Europa	Gaspar		Gil Polo	M	99469137	1529	1585	False	False	11	1	4	Gaspar Gil Polo, 1529 1585		exact	high
Gómez Tejada de los Reyes, Cosme	004g	16	XVI	XVI	España. Siglo XVI Poeta y filósofo moral.	0	0	0	0	España		España	Europa	Cosme		Gómez Tejada de los Reyes	M	22497996								Cosme Gómez Tejada de los Reyes	1		high
Gómez de Castro, Alvar	123g	16	XVI	XVI	España. Siglo XVI. Gran latinista y poeta.	0	0	0	0	España		España	Europa	Alvar		Gómez de Castro	M	79039583	1515	1580	False	False	15	80	7	Alvar Gomez Castro, 1515 1580		exact	high
Hernández, Antonio o Alfonso (El Viejo)	174g	16	XVI	XVI	Islas Canarias (España). Siglo XVI	0	0	0	0	Islas Canarias (España)		España	Europa	Antonio o Alfonso (El Viejo)		Hernández	M												medium
Hurtado de Toledo, Luis	394g	16	1523	1590	Toledo. 1523 - 1590 Escritor, poeta y religioso. Corrector y prologuista. Sonetos publicados en 1557 en Toledo en el libro Cortes de casto amor y cortes de la muerte.	1	1	1	0	Toledo		España	Europa	Luis		Hurtado de Toledo	M	294418396	1530	1590	False	False	7	0	9	Luis Hurtado Toledo, 1530 1590		exact	high
Hurtado de la Vera, Pedro	415g	16	XVI	XVI	España. Siglo XVI Poeta y autor dramático.	0	0	0	0	España		España	Europa	Pedro		Hurtado de la Vera	M	64229145								Pedro Hurtado de la Vera			high
Iciz, Leonor de	095g	16	XVI	XVI	Nápoles. Siglo XVI Señora de la Baronía de Rafales.	0	0	0	0	Nápoles		Italia	Europa	Leonor	de	Iciz	F												medium
Laso de la Vega y Cerdá, Lorenzo	291g	16	XVI	XVI	Cuba. Siglo XVI Poeta y militar.	0	0	0	0	Cuba		Cuba	América	Lorenzo		Laso de la Vega y Cerdá	M												medium
Lucinda, Camila	009g	16	XVI	XVI	España. Siglo XVI - Siglo XVII Amante de Lope de Vega durante los años 1593 a 1608 y madre de cinco de sus hijos.	0	0	0	0	España		España	Europa	Camila		Lucinda	F										1		medium
López de Úbeda, Juan	398g	16	XVI	XVI	Toledo. Siglo XVI - 1596 Poeta.	0	0	0	0	Toledo		España	Europa	Juan		López de Úbeda	M	89240356								Juan López de Úbeda			high
Malón de Chaide, Pedro	372g	16	1530	1589	Cascante (Navarra). 1530 - Barcelona. 1589 Poeta y religioso.	1	1	1	0	Cascante (Navarra)	Barcelona	España	Europa	Pedro		Malón de Chaide	M	46884996	1530	1589	False	False	0	0	8	Pedro Malon Chaide 1530 1589		exact	high
Marañón, Pedro	073g	16	XVI	XVI	España. Siglo XVI Poeta.	0	0	0	0	España		España	Europa	Pedro		Marañón	M										1		medium
Mey, Felipe	429g	16	XVI	XVI	España. Siglo XVI Poeta. Publicó en Tarragona en 1586 Rimas.	0	0	0	0	España		España	Europa	Felipe		Mey	M	56207421	1611	1625	False	False	111	125	9	Felipe Mey, active 1611 1625		exact	medium
Montemayor, Jorge de	023g	16	1520	1559	Montemor-o-Velho. Coimbra (Portugal). 1520 - Piamonte. 1559 Poeta y músico castellanizado.	1	1	1	0	Coimbra (Portugal)	Piamonte	Portugal	Europa	Jorge	de	Montemayor	M	51739529								Jorge de Montemayor	1		high
Núñez de Velasco, Francisco	402g	16	XVI	XVI	España. Siglo XVI Poeta.	0	0	0	0	España		España	Europa	Francisco		Núñez de Velasco	M	10189007	active 17th century	active 17th century	False	False	100	100	2	Francisco Nunez Velasco, active 17th century		exact	high
Ortiz de Bujedo, Lorenzo	140g	16	XVI	XVI	Córdoba. Siglo XVI Poeta.	0	0	0	0	Córdoba		España	Europa	Lorenzo		Ortiz de Bujedo	M	3674368	1632	1698	False	False	132	198	1	Lorenzo Ortiz Bujedo, 1632 1698		exact	medium
Padilla, Antonio de	169g	16	XVI	XVI	España. Siglo XVI Poeta.	0	0	0	0	España		España	Europa	Antonio	de	Padilla	M	67529038	15	15	False	False	100	100	4	Antonio Padilla y Meneses		contained	high
Pamones, Francisco de	037g	16	XVI	XVI	Sevilla. Siglo XVI - Siglo XVII	0	0	0	0	Sevilla		España	Europa	Francisco	de	Pamones	M												medium
Pozo, Andrés del	269g	16	XVI	XVI	España. Siglo XVI. Médico y poeta.	0	0	0	0	España		España	Europa	Andrés	del	Pozo	M	535145857055522921431								Andrés del Pozo			high
Puente y APechea, Fermín de la	426g	16	XVI	XVI	España. Siglo XVI Poeta	0	0	0	0	España		España	Europa	Fermín	de la	Puente y APechea	M												medium
Ramírez Pagan, Diego	185g	16	1524	1562	¿1524? - Después de 1562	1	1	1	1	Murcia			Europa	Diego		Ramírez Pagan	M	18112860	1524		False	False	0		6	Diego Ramirez Pagan 1524 		exact	high
Romero de Cepeda, Joaquín	203g	16	1540	1590	Badajoz. ¿1540? - 1590 Poeta. Escribió comedias y vivía hacia el 1588	1	1	1	1	Badajoz		España	Europa	Joaquín		Romero de Cepeda	M	75189318	1540		False	False	0		3	Joaquin Romero Cepeda 1540 		exact	high
San Francisco Javier	479g	16	1506	1532	Javier. (Navarra) 1506 - Shangchuan. 1532 Fundador de las misiones de Asia de los jesuitas. Estudia en París y conoce a Ignacio de Loyola. El Greco le pinta en su obra más representativa. Este soneto se dice que es obra de él.	1	1	1	0	Javier		España	Europa	San Francisco Javier			M	140561918								San Francisco Javier			high
Santa Teresa de Jesús	460g	16	1515	1582	Ávila. 1515 - Alba de Tormes. 1582 Religiosa. Reformadora y creadora de varios conventos. Escritora y poeta.	1	1	1	0	Ávila	Alba de Tormes	España	Europa	Santa Teresa de Jesús			M	95217173	1515	1582	False	False	0	0	4	santa Teresa Jesus, 1515 1582		exact	high
Silvestre, Gregorio	247g	16	1520	1569	Lisboa. 1520 - Granada. 1569 Organista de la Catedral de Granada.	1	1	1	0	Lisboa	Granada	Portugal	Europa	Gregorio		Silvestre	M	90669365	1520	1569	False	False	0	0	10	Gregorio Silvestre Rodriguez Mesa		contained	high
Sánchez de Villanueva, Francisco	469g	16	XVI	XVI	España. Siglo XVI Poeta.	0	0	0	0	España		España	Europa	Francisco		Sánchez de Villanueva	M												medium
Talega, Francisco Agustín	012g	16	1553	1584	Segorbe. Castellón. 1553 o 1555 - Valencia. 1602 Bachiller de Artes en 1575 y canónigo de la Catedral de Valencia desde 1584. Dramaturgo, poeta y escritor.	1	1	1	0	Segorbe		España	Europa	Francisco Agustín		Talega	M												medium
Vahía, Jerónimo de	125g	16	XVI	XVI	Siglo XVI Poeta.	0	0	0	0					Jerónimo	de	Vahía	M												medium
Vega, Isabel de	248g	16	XVI	XVI	Madrid. Siglo XVI	0	0	0	0	Madrid		España	Europa	Isabel	de	Vega	M												medium
Virués, Jerónimo de	381g	16	XVI	XVI	Valencia. Siglo XVI Doctor y poeta.	0	0	0	0	Valencia		España	Europa	Jerónimo	de	Virués	M												medium
Vélez de Guevara, Diego	471g	16	XVI	XVI	Sevilla Siglo XVI - 1630 Agustino. Poeta. Era hermano de Luis.	0	0	0	0	Sevilla		España	Europa	Diego		Vélez de Guevara	M												medium
Arguijo, Juan de	313g	16.5	1560	1623	Sevilla, 1560- Sevilla, 1623 Poeta español, gran artífice del soneto, que practicó a lo largo de su acomodada vida. Procurador en Cortes. Su obra en sonetos está dedicada la mayor parte de ella a la los personajes pertenecientes a la Mitología.	1	1	1	0	Sevilla	Sevilla	España	Europa	Juan	de	Arguijo	M	121956947	1567	1628	False	True	7	5	5	Juan Arguijo, 1567 1628?		exact	high
Arteaga, Inarda de	405g	16.5	XVI	XVII	Siglos XVI y XVII	0	0	0	0					Inarda	de	Arteaga	F												medium
Balbuena, Bernardo de	082g	16.5	1568	1627	Valdepeñas, (Ciudad Real) 1568-1627 Sacerdote en México. Abad en Jamaica. Obispo en Puerto Rico. Parte de su vida transcurrió en los países americanos de habla hispana.	1	1	1	0	Valdepeñas		España	Europa	Bernardo	de	Balbuena	M	71617613		1627	False	False		0	5	Bernardo Balbuena, 1627	1	exact	high
Barrionuevo y Carrión, Clara de	274g	16.5	XVI	XVII	Toledo. Siglos XVI - XVII Publicó sus poesías entre 1604 y 1605	0	0	0	0	Toledo		España	Europa	Clara	de	Barrionuevo y Carrión	F												medium
Barrionuevo, Jerónimo de	455g	16.5	1587	1658	Granada. 1587 - Madrid. 1658 Religioso.	1	1	1	0	Granada	Madrid	España	Europa	Jerónimo	de	Barrionuevo	M	36961122	1587	1671	False	True	0	13	8	Jeronimo Barrionuevo, 1587 1671?		exact	high
Belmonte Bermúdez, Luis	235g	16.5	1587	1650	Sevilla. 1587 - 1650 Dramaturgo, comediógrafo y poeta.	1	1	1	0	Sevilla		España	Europa	Luis		Belmonte Bermúdez	M	91253227	1587	1650	False	False	0	0	10	Luis Belmonte Bermudez, 1587 1650		exact	high
Boyl, Carlos	255g	16.5	1577	1618	Valencia. 1577 - 1618 Escritor y poeta. Muere en una emboscada tras ser herido.	1	1	1	0	Valencia		España	Europa	Carlos		Boyl	M	75938511	1560	1621	True	False	17	3	3	Carlos Boyl Vives Canesmas		contained	high
Camacho, Juan B.	306g	16.5	XVI	XVII	España. Siglos XVI - XVII Poeta.	0	0	0	0	España		España	Europa	Juan B.		Camacho	M												medium
Carvajal y Mendoza, Luisa de	241g	16.5	1566	1614	Jaraicejo (Cáceres). 1566 - Londres. 1614 Religiosa.	1	1	1	0	Jaraicejo (Cáceres)	Londres	España	Europa	Luisa	de	Carvajal y Mendoza	F	54173778	1566	1614	False	False	0	0	3	Luisa Carvajal y Mendoza, 1566 1614		exact	high
Castillo y Solorzano, Alonso de	109g	16.5	1584	1648	Tordesillas (Valladolid). 1584 - 1648 Poeta y escritor español. Fue gentilhombre de cámara en la corte.	1	1	1	0	Tordesillas (Valladolid)		España	Europa	Alonso	de	Castillo y Solorzano	M	32360	1584	1648	False	False	0	0	2	Alonso Castillo y Solorzano, 1584 1648		exact	high
Castro, Guillén de	271g	16.5	1569	1631	Valencia. 1569 - Madrid. 1631 Comediógrafo, poeta y escritor. Capitán de Caballería. Su obra maestra Las Mocedades del Cid. Amigo de Lope.	1	1	1	0	Valencia	Madrid	España	Europa	Guillén	de	Castro	M	61577828	1569	1631	False	False	0	0	3	Guillen Castro, 1569 1631		exact	high
Caxes, Juan	277g	16.5	XVI	XVII	España. Siglo XVI - XVII Poeta. Soneto en los Mss. de la B. N.	0	0	0	0	España		España	Europa	Juan		Caxes	M	87537543	fl. 1610	fl. 1610	False	False	110	10	2	Juan Caxesi, fl. 1610		wordpart	low
Centurión Córdoba, Adán	397g	16.5	1582	1658	Málaga. 1582 - Estepa. (Málaga) 1658 Marqués del Aula. Menino del príncipe Felipe y la infanta Isabel Clara. Pintor, numismático y arqueólogo.	1	1	1	0	Málaga		España	Europa	Adán		Centurión Córdoba	M												medium
Ciberio de Vera, Juan	432g	16.5	XVI	XVII	España. Siglos XVI-XVII Poeta nombrado por Juan de Castellanos, 1522-1607 en su Elegías de Varones Ilustres.	0	0	0	0	España		España	Europa	Juan		Ciberio de Vera	M												medium
Colmenares, Diego de	016g	16.5	1586	1651	Segovia. 1586 - 1651 Sacerdote e historiador. Poeta.	1	1	1	0	Segovia		España	Europa	Diego	de	Colmenares	M	73978267	1586	1651	False	False	0	0	5	Diego Colmenares, 1586 1651	1	exact	high
Cortés, Jerónimo	233g	16.5	XVI	XVII	España. Siglos XVI - XVII Poeta. Hermano del Marqués del Valle.	0	0	0	0	España		España	Europa	Jerónimo		Cortés	M	34794462		1615	False	True		15	6	Jeronimo Cortes, 1615?		exact	high
Covarrubias y Orozco, Sebastián	377g	16.5	1539	1613	Toledo. 1539 - Cuenca. 1613 Sacerdote y poeta.	1	1	1	0	Toledo	Cuenca	España	Europa	Sebastián		Covarrubias y Orozco	M	100187896	1539	1613	False	False	0	0	3	Sebastian Covarrubias y Orozco 1539 1613		exact	high
Cubillo de Aragón, Álvaro	316g	16.5	1569	1661	Granada. 1569 - Madrid. 1661 Poeta y autor dramático con más de cien obras y numerosas poesías. Abogado. Vivió en Sevilla y en Granada.	1	1	1	0	Granada	Madrid	España	Europa	Álvaro		Cubillo de Aragón	M	25396350	1596	1661	False	False	27	0	5	Alvaro Cubillo Aragon, 1596 1661		exact	high
Cueva, Ciprián de la	156g	16.5	XVI	XVII	España. Siglos XVI - XVII Poeta citado por Juan de Castellanos en su Elegías de Varones Ilustres.	0	0	0	0	España		España	Europa	Ciprián	de la	Cueva	M												medium
Cueva, Francisco de la	331g	16.5	XVI	XVII	España. Siglos XVI - XVII Poeta.	0	0	0	0	España		España	Europa	Francisco	de la	Cueva	M												medium
Cueva, Juan de la	386g	16.5	1550	1610	Sevilla 1550 - 1610 Poeta y autor dramático. Introdujo un estilo que después siguieron Lope de Vega y Guillén de Castro. Fue el creador del drama histórico.	1	1	1	0	Sevilla		España	Europa	Juan	de la	Cueva	M												medium
Espinel, Vicente	122g	16.5	1550	1624	Ronda. Málaga. 1550 - Madrid. 1624 Escritor y músico.	1	1	1	0	Ronda	Madrid	España	Europa	Vicente		Espinel	M	7514766	1550	1624	True	False	0	0	1	Vicente Espinel, 1550? 1624		exact	high
Fabio	186g	16.5	XVI	XVII	España. Siglos XVI - XVII Seudónimo del doctor Garay. Poeta.	0	0	0	0	España		España	Europa	Fabio			M	115610805	1962		False	False	462		10	Fabio Bourbon		contained	low
Fernández Marañón, Pedro	087g	16.5	XVI	XVII	Sevilla. Siglos XVI - XVII Poeta y amigo de Lope de Vega.	0	0	0	0	Sevilla		España	Europa	Pedro		Fernández Marañón	M												medium
Fernández de Alarcón, Cristobalina	206g	16.5	1585	1646	Antequera. Málaga 1585 - 1646	1	1	1	0	Antequera		España	Europa	Cristobalina		Fernández de Alarcón	F	86985878	1576	1646	True	False	9	0	4	Cristobalina Fernandez Alarcon 1576? 1646		exact	high
Fernández de Castro y Portugal, Pedro	251g	16.5	1587	1622	1587 - 1622 Presidente del Consejo de Indias y Virrey de Nápoles.	1	1	1	0	Monforte de Lemos			Europa	Pedro		Fernández de Castro y Portugal	M												medium
